player_id,last_season,current_club_id,pretty_name,country_of_birth,country_of_citizenship,date_of_birth,position,foot,height_in_cm,market_value_in_gbp,highest_market_value_in_gbp,domestic_competition_id,club_pretty_name
569389,2021,162,Sofiane Diop,France,France,2000/6/9,Attack,Right,175,18000000,18000000,FR1,As Monaco
420064,2021,162,Caio Henrique,Brazil,Brazil,1997/7/31,Defender,Left,179,18000000,18000000,FR1,As Monaco
486049,2021,273,Jeremy Doku,Belgium,Belgium,2002/5/27,Attack,Right,173,18000000,23400000,FR1,Fc Stade Rennes
387106,2021,273,Lovro Majer,Croatia,Croatia,1998/1/17,Attack,Left,176,18000000,18000000,FR1,Fc Stade Rennes
229004,2021,1041,Moussa Dembele,France,France,1996/7/12,Attack,Right,187,18000000,45000000,FR1,Olympique Lyon
618472,2021,1041,Castello Lukeba,France,France,2002/12/17,Defender,Left,184,18000000,18000000,FR1,Olympique Lyon
605184,2021,417,Jean Clair Todibo,French Guiana,France,1999/12/30,Defender,Right,190,18000000,18000000,FR1,Ogc Nizza
216569,2021,800,Jeremie Boga,France,Cote d'Ivoire,1997/1/3,Attack,Right,174,17100000,22500000,IT1,Atalanta Bergamo
499721,2021,964,Wendel,Brazil,Brazil,1997/8/28,Midfield,Right,180,17100000,17100000,RU1,Zenit St Petersburg
85314,2016,631,Oscar,Brazil,Brazil,1991/9/9,Attack,Right,179,16200000,36000000,GB1,Fc Chelsea
337715,2018,12,Umar Sadiq,Nigeria,Nigeria,1997/2/2,Attack,Right,192,16200000,16200000,IT1,As Rom
51152,2020,931,Aleksandar Mitrovic,Yugoslavia (Republic),Serbia,1994/9/16,Attack,Right,189,16200000,22500000,GB1,Fc Fulham
333014,2020,350,Sander Berge,Norway,Norway,1998/2/14,Midfield,Right,195,16200000,19800000,GB1,Sheffield United
242359,2021,800,Juan Musso,Argentina,Argentina,1994/5/6,Goalkeeper,Right,191,16200000,18000000,IT1,Atalanta Bergamo
283735,2021,398,Mattia Zaccagni,Italy,Italy,1995/6/16,Attack,Right,177,16200000,16200000,IT1,Lazio Rom
85148,2021,583,Julian Draxler,Germany,Germany,1993/9/20,Attack,Right,185,16200000,36000000,FR1,Fc Paris Saint Germain
49499,2021,583,Georginio Wijnaldum,Netherlands,Netherlands,1990/11/11,Midfield,Right,175,16200000,45000000,FR1,Fc Paris Saint Germain
229005,2021,583,Abdou Diallo,France,Senegal,1996/5/4,Defender,Left,187,16200000,31500000,FR1,Fc Paris Saint Germain
585959,2021,583,Arnaud Kalimuendo,France,France,2002/1/20,Attack,Right,175,16200000,16200000,FR1,Fc Paris Saint Germain
129129,2021,1390,Joao Pedro,Brazil,Italy,1992/3/9,Attack,Right,184,16200000,16200000,IT1,Cagliari Calcio
314678,2021,5,Brahim Diaz,Spain,Spain,1999/8/3,Attack,Both,171,16200000,22500000,IT1,Ac Mailand
362842,2021,506,Arthur,Brazil,Brazil,1996/8/12,Midfield,Right,172,16200000,63000000,IT1,Juventus Turin
198116,2021,46,Federico Dimarco,Italy,Italy,1997/11/10,Defender,Left,175,16200000,16200000,IT1,Inter Mailand
292199,2021,449,Ugurcan Cakir,Turkey,Turkey,1996/4/5,Goalkeeper,Right,191,16200000,17100000,TR1,Trabzonspor
396638,2021,660,Manor Solomon,Israel,Israel,1999/7/24,Attack,Right,170,16200000,18000000,UKR1,Shakhtar Donetsk
504148,2021,1237,Tariq Lamptey,England,England,2000/9/30,Defender,Right,163,16200000,16200000,GB1,Brighton Amp Hove Albion
212847,2021,1237,Adam Webster,England,England,1995/1/4,Defender,Right,190,16200000,16200000,GB1,Brighton Amp Hove Albion
319301,2021,399,Daniel James,England,Wales,1997/11/10,Attack,Right,170,16200000,25200000,GB1,Leeds United
246291,2021,399,Diego Llorente,Spain,Spain,1993/8/16,Defender,Right,186,16200000,22500000,GB1,Leeds United
505653,2021,543,Fabio Silva,Portugal,Portugal,2002/7/19,Attack,Right,185,16200000,22500000,GB1,Wolverhampton Wanderers
571743,2021,180,Armando Broja,England,Albania,2001/9/10,Attack,Right,191,16200000,16200000,GB1,Fc Southampton
129078,2021,180,Nathan Redmond,England,England,1994/3/6,Attack,Right,173,16200000,18000000,GB1,Fc Southampton
341051,2021,180,Kyle Walker Peters,England,England,1997/4/13,Defender,Right,173,16200000,16200000,GB1,Fc Southampton
242631,2021,29,Alex Iwobi,Nigeria,Nigeria,1996/5/3,Attack,Right,183,16200000,28800000,GB1,Fc Everton
314210,2021,29,Tom Davies,England,England,1998/6/30,Midfield,Right,180,16200000,16200000,GB1,Fc Everton
126422,2021,29,Allan,Brazil,Brazil,1991/1/8,Midfield,Right,175,16200000,54000000,GB1,Fc Everton
404842,2021,29,Vitaliy Mykolenko,Ukraine,Ukraine,1999/5/29,Defender,Left,180,16200000,16200000,GB1,Fc Everton
348623,2021,29,Mason Holgate,England,England,1996/10/22,Defender,Right,187,16200000,18000000,GB1,Fc Everton
328658,2021,1148,Kristoffer Ajer,Norway,Norway,1998/4/17,Defender,Right,198,16200000,16200000,GB1,Fc Brentford
82105,2021,31,Joel Matip,Germany,Cameroon,1991/8/8,Defender,Right,195,16200000,36000000,GB1,Fc Liverpool
256178,2021,31,Joe Gomez,England,England,1997/5/23,Defender,Right,188,16200000,37800000,GB1,Fc Liverpool
95424,2021,281,Kyle Walker,England,England,1990/5/28,Defender,Right,183,16200000,45000000,GB1,Manchester City
141660,2021,985,Jesse Lingard,England,England,1992/12/15,Attack,Right,174,16200000,36000000,GB1,Manchester United
255755,2021,985,Alex Telles,Brazil,Brazil,1992/12/15,Defender,Left,181,16200000,36000000,GB1,Manchester United
258919,2021,985,Dean Henderson,England,England,1997/3/12,Goalkeeper,Right,188,16200000,19800000,GB1,Manchester United
333241,2021,762,Joelinton,Brazil,Brazil,1996/8/14,Attack,Right,186,16200000,31500000,GB1,Newcastle United
95810,2021,762,Kieran Trippier,England,England,1990/9/19,Defender,Right,173,16200000,31500000,GB1,Newcastle United
125165,2021,368,Tecatito,Mexico,Mexico,1993/1/6,Attack,Both,173,16200000,27000000,ES1,Fc Sevilla
60410,2021,368,Marcos Acuna,Argentina,Argentina,1991/10/28,Defender,Left,172,16200000,16200000,ES1,Fc Sevilla
207834,2021,368,Bono,Canada,Morocco,1991/4/5,Goalkeeper,Left,192,16200000,16200000,ES1,Fc Sevilla
392775,2021,148,Ryan Sessegnon,England,England,2000/5/18,Midfield,Left,178,16200000,31500000,GB1,Tottenham Hotspur
284165,2021,148,Steven Bergwijn,Netherlands,Netherlands,1997/10/8,Attack,Right,178,16200000,31500000,GB1,Tottenham Hotspur
406638,2021,148,Oliver Skipp,England,England,2000/9/16,Midfield,Right,175,16200000,18000000,GB1,Tottenham Hotspur
537382,2021,1049,Bryan Gil,Spain,Spain,2001/2/11,Attack,Left,175,16200000,27000000,ES1,Fc Valencia
309110,2021,940,Brais Mendez,Spain,Spain,1997/1/7,Attack,Left,184,16200000,18000000,ES1,Celta Vigo
361104,2021,131,Sergino Dest,Netherlands,United States,2000/11/3,Defender,Right,175,16200000,27000000,ES1,Fc Barcelona
466794,2021,131,Eric Garcia,Spain,Spain,2001/1/9,Defender,Right,182,16200000,18000000,ES1,Fc Barcelona
138927,2021,418,Daniel Carvajal,Spain,Spain,1992/1/11,Defender,Right,173,16200000,54000000,ES1,Real Madrid
291200,2021,39,Moussa Niakhate,France,France,1996/3/8,Defender,Left,190,16200000,16200000,L1,1 Fsv Mainz 05
314288,2021,82,Lukas Nmecha,Germany,Germany,1998/12/14,Attack,Right,185,16200000,16200000,L1,Vfl Wolfsburg
356197,2021,1050,Alfonso Pedraza,Spain,Spain,1996/4/9,Defender,Left,184,16200000,19800000,ES1,Fc Villarreal
624690,2021,18,Kouadio Kone,France,France,2001/5/17,Midfield,Right,185,16200000,16200000,L1,Borussia Monchengladbach
192635,2021,18,Nico Elvedi,Switzerland,Switzerland,1996/9/30,Defender,Right,189,16200000,31500000,L1,Borussia Monchengladbach
124502,2021,18,Matthias Ginter,Germany,Germany,1994/1/19,Defender,Right,191,16200000,31500000,L1,Borussia Monchengladbach
666234,2021,23826,Mohamed Simakan,France,France,2000/5/3,Defender,Right,187,16200000,16200000,L1,Rasenballsport Leipzig
46580,2021,533,Andrej Kramaric,Jugoslawien (SFR),Croatia,1991/6/19,Attack,Right,177,16200000,34200000,L1,Tsg 1899 Hoffenheim
191422,2021,16,Mahmoud Dahoud,Syria,Germany,1996/1/1,Midfield,Right,178,16200000,16200000,L1,Borussia Dortmund
193098,2021,150,Alex Moreno,Spain,Spain,1993/6/8,Defender,Left,179,16200000,16200000,ES1,Real Betis Sevilla
520662,2021,720,Pepe,Brazil,Brazil,1997/2/24,Midfield,Right,175,16200000,16200000,PO1,Fc Porto
503987,2021,383,Noni Madueke,England,England,2002/3/10,Attack,Left,182,16200000,16200000,NL1,Psv Eindhoven
403315,2021,964,Claudinho,Brazil,Brazil,1997/1/28,Attack,Right,170,16200000,16200000,RU1,Zenit St Petersburg
569598,2021,162,Youssouf Fofana,France,France,1999/1/10,Midfield,Right,176,16200000,16200000,FR1,As Monaco
789082,2021,162,Vanderson,Brazil,Brazil,2001/6/21,Defender,Right,180,16200000,16200000,FR1,As Monaco
181378,2021,273,Gaetan Laborde,France,France,1994/5/3,Attack,Left,181,16200000,16200000,FR1,Fc Stade Rennes
746695,2021,273,Kamaldeen Sulemana,Ghana,Ghana,2002/2/15,Attack,Right,175,16200000,18000000,FR1,Fc Stade Rennes
266359,2021,273,Benjamin Bourigeaud,France,France,1994/1/14,Midfield,Right,178,16200000,16200000,FR1,Fc Stade Rennes
251075,2021,1082,Zeki Celik,Turkey,Turkey,1997/2/17,Defender,Right,180,16200000,18000000,FR1,Losc Lille
607223,2021,1041,Rayan Cherki,France,France,2003/8/17,Attack,Both,176,16200000,24300000,FR1,Olympique Lyon
279457,2021,124,Ryan Kent,England,England,1996/11/11,Attack,Right,176,15750000,15750000,SC1,Glasgow Rangers
228645,2021,1132,Wout Weghorst,Netherlands,Netherlands,1992/8/7,Attack,Right,197,15300000,27000000,GB1,Fc Burnley
282388,2021,276,Giovanni Simeone,Spain,Argentina,1995/7/5,Attack,Right,181,15300000,22500000,IT1,Hellas Verona
164771,2021,12,Jordan Veretout,France,France,1993/3/1,Midfield,Right,177,15300000,31500000,IT1,As Rom
133179,2021,800,Marten De Roon,Netherlands,Netherlands,1991/3/29,Midfield,Right,185,15300000,21600000,IT1,Atalanta Bergamo
165513,2021,800,Berat Djimsiti,Switzerland,Albania,1993/2/19,Defender,Right,190,15300000,19800000,IT1,Atalanta Bergamo
166237,2021,583,Leandro Paredes,Argentina,Argentina,1994/6/29,Midfield,Right,180,15300000,36000000,FR1,Fc Paris Saint Germain
381950,2021,5,Alexis Saelemaekers,Belgium,Belgium,1999/6/27,Attack,Right,180,15300000,18000000,IT1,Ac Mailand
187587,2021,5,Ante Rebic,Croatia,Croatia,1993/9/21,Attack,Right,185,15300000,36000000,IT1,Ac Mailand
197747,2021,5,Alessio Romagnoli,Italy,Italy,1995/1/12,Defender,Left,185,15300000,45000000,IT1,Ac Mailand
182913,2021,506,Adrien Rabiot,France,France,1995/4/3,Midfield,Left,188,15300000,45000000,IT1,Juventus Turin
515208,2021,660,Pedrinho,Brazil,Brazil,1998/4/13,Attack,Left,172,15300000,15300000,UKR1,Shakhtar Donetsk
144028,2021,1237,Leandro Trossard,Belgium,Belgium,1994/12/4,Attack,Right,172,15300000,15300000,GB1,Brighton Amp Hove Albion
328784,2021,399,Robin Koch,Germany,Germany,1996/7/17,Defender,Right,191,15300000,16200000,GB1,Leeds United
344152,2021,873,Odsonne Edouard,French Guiana,France,1998/1/16,Attack,Right,187,15300000,15300000,GB1,Crystal Palace
730893,2021,873,Tyrick Mitchell,England,England,1999/9/1,Defender,Left,175,15300000,15300000,GB1,Crystal Palace
250478,2021,762,Matt Targett,England,England,1995/9/18,Defender,Left,183,15300000,15300000,GB1,Newcastle United
225657,2021,60,Philipp Lienhart,Austria,Austria,1996/7/11,Defender,Right,189,15300000,15300000,L1,Sc Freiburg
513245,2021,24,Jesper Lindstrom,Denmark,Denmark,2000/2/29,Attack,Right,182,15300000,15300000,L1,Eintracht Frankfurt
333647,2021,39,Jonathan Burkardt,Germany,Germany,2000/7/11,Attack,Right,183,15300000,15300000,L1,1 Fsv Mainz 05
284732,2021,18,Ramy Bensebaini,Algeria,Algeria,1995/4/16,Defender,Left,187,15300000,19800000,L1,Borussia Monchengladbach
415912,2021,79,Konstantinos Mavropanos,Greece,Greece,1997/12/11,Defender,Right,194,15300000,15300000,L1,Vfb Stuttgart
117674,2021,82,Maximilian Arnold,Germany,Germany,1994/5/27,Midfield,Left,184,15300000,17100000,L1,Vfl Wolfsburg
332705,2021,23826,Tyler Adams,United States,United States,1999/2/14,Midfield,Right,175,15300000,18000000,L1,Rasenballsport Leipzig
318204,2021,533,David Raum,Germany,Germany,1998/4/22,Defender,Left,180,15300000,15300000,L1,Tsg 1899 Hoffenheim
272855,2021,1184,Paul Onuachu,Nigeria,Nigeria,1994/5/28,Attack,Right,200,15300000,19800000,BE1,Krc Genk
203348,2021,720,Chancel Mbemba,Zaire,DR Congo,1994/8/8,Defender,Right,182,15300000,15300000,PO1,Fc Porto
659813,2021,15,Piero Hincapie,Ecuador,Ecuador,2002/1/9,Defender,Left,184,15300000,15300000,L1,Bayer 04 Leverkusen
469781,2021,234,Marcos Senesi,Argentina,Argentina,1997/5/10,Defender,Left,185,15300000,18000000,NL1,Feyenoord Rotterdam
339340,2021,234,Tyrell Malacia,Netherlands,Netherlands,1999/8/17,Defender,Left,169,15300000,15300000,NL1,Feyenoord Rotterdam
386726,2021,2410,Yusuf Yazici,Turkey,Turkey,1997/1/29,Attack,Left,184,15300000,18000000,RU1,Zska Moskau
386047,2021,162,Axel Disasi,France,France,1998/3/11,Defender,Right,190,15300000,16200000,FR1,As Monaco
292818,2021,1082,Jonathan Bamba,France,France,1996/3/26,Attack,Right,175,15300000,22500000,FR1,Losc Lille
283196,2021,417,Kasper Dolberg,Denmark,Denmark,1997/10/6,Attack,Right,187,15300000,20700000,FR1,Ogc Nizza
463618,2021,417,Khephren Thuram,Italy,France,2001/3/26,Midfield,Right,192,15300000,15300000,FR1,Ogc Nizza
382528,2021,141,Kerem Akturkoglu,Turkey,Turkey,1998/10/21,Attack,Right,173,14850000,14850000,TR1,Galatasaray Istanbul
320411,2019,989,Philip Billing,Denmark,Denmark,1996/6/11,Midfield,Left,193,14400000,16200000,GB1,Afc Bournemouth
277033,2019,989,David Brooks,England,Wales,1997/7/8,Attack,Left,173,14400000,27000000,GB1,Afc Bournemouth
332179,2021,800,Matteo Pessina,Italy,Italy,1997/4/21,Attack,Left,187,14400000,18000000,IT1,Atalanta Bergamo
371371,2021,12,Marash Kumbulla,Italy,Albania,2000/2/8,Defender,Right,191,14400000,24300000,IT1,As Rom
457931,2021,398,Luiz Felipe,Brazil,Italy,1997/3/22,Defender,Right,187,14400000,19800000,IT1,Lazio Rom
315865,2021,749,Andrea Pinamonti,Italy,Italy,1999/5/19,Attack,Right,185,14400000,14400000,IT1,Fc Empoli
336077,2021,36,Altay Bayindir,Turkey,Turkey,1998/4/14,Goalkeeper,Right,198,14400000,14400000,TR1,Fenerbahce Istanbul
413039,2021,1148,Bryan Mbeumo,France,France,1999/8/7,Attack,Left,171,14400000,14400000,GB1,Fc Brentford
534033,2021,1237,Alexis Mac Allister,Argentina,Argentina,1998/12/24,Attack,Right,174,14400000,14400000,GB1,Brighton Amp Hove Albion
403151,2021,1237,Robert Sanchez,Spain,Spain,1997/11/18,Goalkeeper,Right,197,14400000,14400000,GB1,Brighton Amp Hove Albion
292246,2021,543,Hee Chan Hwang,"Korea, South","Korea, South",1996/1/26,Attack,Right,177,14400000,14400000,GB1,Wolverhampton Wanderers
525247,2021,543,Max Kilman,England,England,1997/5/23,Defender,Left,195,14400000,14400000,GB1,Wolverhampton Wanderers
250426,2021,180,Adam Armstrong,England,England,1997/2/10,Attack,Right,173,14400000,16200000,GB1,Fc Southampton
503733,2021,29,Anthony Gordon,England,England,2001/2/24,Attack,Right,182,14400000,14400000,GB1,Fc Everton
182877,2021,985,Anthony Martial,France,France,1995/12/5,Attack,Right,181,14400000,58500000,GB1,Manchester United
143424,2021,31,Alex Oxlade Chamberlain,England,England,1993/8/15,Midfield,Right,175,14400000,36000000,GB1,Fc Liverpool
340324,2021,11,Eddie Nketiah,England,England,1999/5/30,Attack,Right,175,14400000,18000000,GB1,Fc Arsenal
272999,2021,762,Miguel Almiron,Paraguay,Paraguay,1994/2/10,Attack,Left,174,14400000,18000000,GB1,Newcastle United
111630,2021,368,Erik Lamela,Argentina,Argentina,1992/3/4,Attack,Left,184,14400000,27000000,ES1,Fc Sevilla
361254,2021,368,Rafa Mir,Spain,Spain,1997/6/18,Attack,Right,191,14400000,14400000,ES1,Fc Sevilla
54235,2021,621,Iker Muniain,Spain,Spain,1992/12/19,Attack,Right,169,14400000,19800000,ES1,Athletic Bilbao
107010,2021,13,Stefan Savic,Jugoslawien (SFR),Montenegro,1991/1/8,Defender,Right,187,14400000,36000000,ES1,Atletico Madrid
257462,2021,418,Luka Jovi?,Bosnia-Herzegovina,Serbia,1997/12/23,Attack,Both,182,14400000,54000000,ES1,Real Madrid
288253,2021,39,Jeremiah St Juste,Netherlands,Netherlands,1996/10/19,Defender,Right,186,14400000,14400000,L1,1 Fsv Mainz 05
111078,2021,23826,Emil Forsberg,Sweden,Sweden,1991/10/23,Attack,Right,177,14400000,25200000,L1,Rasenballsport Leipzig
237164,2021,533,Ihlas Bebou,Togo,Togo,1994/4/23,Attack,Right,183,14400000,14400000,L1,Tsg 1899 Hoffenheim
315604,2021,533,Diadie Samassekou,Mali,Mali,1996/1/11,Midfield,Right,177,14400000,18000000,L1,Tsg 1899 Hoffenheim
195736,2021,533,Florian Grillitsch,Austria,Austria,1995/8/7,Midfield,Right,187,14400000,22500000,L1,Tsg 1899 Hoffenheim
137576,2021,2282,Hans Vanaken,Belgium,Belgium,1992/8/24,Attack,Right,195,14400000,14400000,BE1,Fc Brugge
100131,2021,150,William Carvalho,Angola,Portugal,1992/4/7,Midfield,Right,187,14400000,27000000,ES1,Real Betis Sevilla
119296,2021,16,Emre Can,Germany,Germany,1994/1/12,Midfield,Right,186,14400000,36000000,L1,Borussia Dortmund
214538,2021,720,Mateus Uribe,Colombia,Colombia,1991/3/21,Midfield,Right,182,14400000,14400000,PO1,Fc Porto
489893,2021,964,Yuri Alberto,Brazil,Brazil,2001/3/18,Attack,Both,183,14400000,14400000,RU1,Zenit St Petersburg
220793,2021,964,Douglas Santos,Brazil,Brazil,1994/3/22,Defender,Left,175,14400000,14400000,RU1,Zenit St Petersburg
191891,2021,244,Arkadiusz Milik,Poland,Poland,1994/2/28,Attack,Left,186,14400000,36000000,FR1,Olympique Marseille
238266,2021,244,Duje Caleta Car,Croatia,Croatia,1996/9/17,Defender,Right,192,14400000,22500000,FR1,Olympique Marseille
318470,2021,16704,Matvey Safonov,Russia,Russia,1999/2/25,Goalkeeper,Right,192,14400000,14400000,RU1,Fk Krasnodar
288225,2021,995,Ludovic Blas,France,France,1997/12/31,Attack,Left,180,14400000,14400000,FR1,Fc Nantes
487969,2021,995,Randal Kolo Muani,France,France,1998/12/5,Attack,Right,187,14400000,14400000,FR1,Fc Nantes
357117,2021,995,Alban Lafont,Burkina Faso,France,1999/1/23,Goalkeeper,Right,196,14400000,16200000,FR1,Fc Nantes
283994,2021,667,Ludovic Ajorque,Réunion,France,1994/2/25,Attack,Left,197,14400000,14400000,FR1,Rc Strassburg Alsace
369684,2018,610,Rasmus Kristensen,Denmark,Denmark,1997/7/11,Defender,Right,187,13500000,13500000,NL1,Ajax Amsterdam
262980,2019,989,Jefferson Lerma,Colombia,Colombia,1994/10/25,Midfield,Right,179,13500000,22500000,GB1,Afc Bournemouth
279455,2019,989,Harry Wilson,Wales,Wales,1997/3/22,Attack,Left,173,13500000,22500000,GB1,Afc Bournemouth
88103,2019,418,James Rodriguez,Colombia,Colombia,1991/7/12,Attack,Left,181,13500000,72000000,ES1,Real Madrid
258878,2020,931,Tosin Adarabioyo,England,England,1997/9/24,Defender,Right,196,13500000,13500000,GB1,Fc Fulham
540941,2021,1038,Mikkel Damsgaard,Denmark,Denmark,2000/7/3,Attack,Right,180,13500000,18000000,IT1,Sampdoria Genua
293169,2021,416,Josip Brekalo,Croatia,Croatia,1998/6/23,Attack,Right,175,13500000,13500000,IT1,Fc Turin
129588,2021,416,Dennis Praet,Belgium,Belgium,1994/5/14,Midfield,Right,181,13500000,22500000,IT1,Fc Turin
648779,2021,416,Stephane Singo,Cote d'Ivoire,Cote d'Ivoire,2000/12/25,Defender,Right,190,13500000,13500000,IT1,Fc Turin
331401,2021,398,Manuel Lazzari,Italy,Italy,1993/11/29,Defender,Right,174,13500000,20700000,IT1,Lazio Rom
670847,2021,1420,Mohamed Ali Cho,France,France,2004/1/19,Attack,Left,182,13500000,13500000,FR1,Sco Angers
568693,2021,347,Pape Matar Sarr,Senegal,Senegal,2002/9/14,Midfield,Right,184,13500000,18000000,FR1,Fc Metz
192080,2021,1132,Nick Pope,England,England,1992/4/19,Goalkeeper,Right,198,13500000,13500000,GB1,Fc Burnley
392771,2021,607,Ethan Ampadu,England,Wales,2000/9/14,Defender,Right,183,13500000,13500000,IT1,Venezia Fc
342405,2021,1025,Mattias Svanberg,Sweden,Sweden,1999/1/5,Midfield,Right,185,13500000,13500000,IT1,Fc Bologna
591949,2021,1025,Aaron Hickey,Scotland,Scotland,2002/6/10,Defender,Both,185,13500000,13500000,IT1,Fc Bologna
315063,2021,1390,Nahitan Nandez,Uruguay,Uruguay,1995/12/28,Midfield,Right,172,13500000,23400000,IT1,Cagliari Calcio
44058,2021,506,Wojciech Szczesny,Poland,Poland,1990/4/18,Goalkeeper,Right,196,13500000,36000000,IT1,Juventus Turin
390638,2021,430,Arthur Cabral,Brazil,Brazil,1998/4/25,Attack,Right,186,13500000,13500000,IT1,Ac Florenz
303116,2021,430,Gaetano Castrovilli,Italy,Italy,1997/2/17,Midfield,Right,187,13500000,22500000,IT1,Ac Florenz
373373,2021,430,Lucas Martinez Quarta,Argentina,Argentina,1996/5/10,Defender,Right,183,13500000,13500000,IT1,Ac Florenz
131505,2021,399,Rodrigo,Brazil,Spain,1991/3/6,Attack,Left,182,13500000,45000000,GB1,Leeds United
417346,2021,399,Jack Harrison,England,England,1996/11/20,Attack,Left,175,13500000,13500000,GB1,Leeds United
410708,2021,399,Pascal Struijk,Belgium,Netherlands,1999/8/11,Defender,Left,190,13500000,13500000,GB1,Leeds United
69633,2021,1148,Christian Eriksen,Denmark,Denmark,1992/2/14,Attack,Right,182,13500000,90000000,GB1,Fc Brentford
175446,2021,543,Jonny Otto,Spain,Spain,1994/3/3,Defender,Both,175,13500000,18000000,GB1,Wolverhampton Wanderers
578391,2021,543,Rayan Ait Nouri,France,France,2001/6/6,Defender,Left,179,13500000,18000000,GB1,Wolverhampton Wanderers
563963,2021,180,Mohammed Salisu,Ghana,Ghana,1999/4/17,Defender,Left,191,13500000,13500000,GB1,Fc Southampton
61651,2021,31,Jordan Henderson,England,England,1990/6/17,Midfield,Right,187,13500000,31500000,GB1,Fc Liverpool
338070,2021,31,Konstantinos Tsimikas,Greece,Greece,1996/5/12,Defender,Left,179,13500000,13500000,GB1,Fc Liverpool
536835,2021,985,Amad Diallo,Cote d'Ivoire,Cote d'Ivoire,2002/7/11,Attack,Left,173,13500000,16200000,GB1,Manchester United
59377,2021,985,David De Gea,Spain,Spain,1990/11/7,Goalkeeper,Right,189,13500000,63000000,GB1,Manchester United
58864,2021,11,Pierre Emerick Aubameyang,France,Gabon,1989/6/18,Attack,Right,187,13500000,67500000,GB1,Fc Arsenal
535955,2021,11,Nuno Tavares,Portugal,Portugal,2000/1/26,Defender,Left,184,13500000,13500000,GB1,Fc Arsenal
93720,2021,11,Alexandre Lacazette,France,France,1991/5/28,Attack,Right,176,13500000,63000000,GB1,Fc Arsenal
249126,2021,148,Harry Winks,England,England,1996/2/2,Midfield,Right,178,13500000,36000000,GB1,Tottenham Hotspur
355628,2021,681,Igor Zubeldia,Spain,Spain,1997/3/30,Defender,Right,181,13500000,27000000,ES1,Real Sociedad San Sebastian
376514,2021,3709,Mathias Olivera,Uruguay,Uruguay,1997/10/31,Defender,Left,185,13500000,13500000,ES1,Fc Getafe
290249,2021,3709,Mauro Arambarri,Uruguay,Uruguay,1995/9/30,Midfield,Right,175,13500000,22500000,ES1,Fc Getafe
503991,2021,1049,Yunus Musah,United States,United States,2002/11/29,Midfield,Right,178,13500000,13500000,ES1,Fc Valencia
571020,2021,621,Oihan Sancet,Spain,Spain,2000/4/25,Attack,Right,188,13500000,13500000,ES1,Athletic Bilbao
423444,2021,940,Fran Beltran,Spain,Spain,1999/2/3,Midfield,Right,165,13500000,16200000,ES1,Celta Vigo
295313,2021,89,Taiwo Awoniyi,Nigeria,Nigeria,1997/8/12,Attack,Right,183,13500000,13500000,L1,1 Fc Union Berlin
334222,2021,1531,Lucas Boye,Argentina,Argentina,1996/2/28,Attack,Right,183,13500000,13500000,ES1,Fc Elche
167329,2021,18,Alassane Plea,France,France,1993/3/10,Attack,Right,181,13500000,34200000,L1,Borussia Monchengladbach
237662,2021,18,Breel Embolo,Cameroon,Switzerland,1997/2/14,Attack,Right,187,13500000,19800000,L1,Borussia Monchengladbach
612826,2021,79,Silas Katompa Mvumpa,DR Congo,DR Congo,1998/10/6,Midfield,Right,189,13500000,22500000,L1,Vfb Stuttgart
289592,2021,79,Orel Mangala,Belgium,Belgium,1998/3/18,Midfield,Right,178,13500000,19800000,L1,Vfb Stuttgart
190393,2021,27,Corentin Tolisso,France,France,1994/8/3,Midfield,Right,181,13500000,40500000,L1,Fc Bayern Munchen
467720,2021,16,Youssoufa Moukoko,Cameroon,Germany,2004/11/20,Attack,Left,179,13500000,16200000,L1,Borussia Dortmund
278359,2021,150,Borja Iglesias,Spain,Spain,1993/1/17,Attack,Right,187,13500000,25200000,ES1,Real Betis Sevilla
126737,2021,150,Juanmi,Spain,Spain,1993/5/20,Attack,Right,172,13500000,13500000,ES1,Real Betis Sevilla
234811,2021,150,Rui Silva,Portugal,Portugal,1994/2/7,Goalkeeper,Left,191,13500000,13500000,ES1,Real Betis Sevilla
314367,2021,2420,Marcus Edwards,England,England,1998/12/3,Attack,Left,168,13500000,13500000,PO1,Vitoria Guimaraes Sc
537602,2021,720,Joao Mario,Portugal,Portugal,2000/1/3,Defender,Both,178,13500000,13500000,PO1,Fc Porto
221958,2021,294,Roman Yaremchuk,Ukraine,Ukraine,1995/11/27,Attack,Right,191,13500000,15750000,PO1,Benfica Lissabon
321239,2021,294,Everton,Brazil,Brazil,1996/3/22,Attack,Right,174,13500000,36000000,PO1,Benfica Lissabon
124419,2021,294,Odysseas Vlachodimos,Germany,Greece,1994/4/26,Goalkeeper,Right,191,13500000,16200000,PO1,Benfica Lissabon
476701,2021,3329,Manuel Ugarte,Uruguay,Uruguay,2001/4/11,Midfield,Right,182,13500000,13500000,PO1,Fc Famalicao
401578,2021,15,Exequiel Palacios,Argentina,Argentina,1998/10/5,Midfield,Right,177,13500000,22500000,L1,Bayer 04 Leverkusen
125858,2021,15,Kerem Demirbay,Germany,Germany,1993/7/3,Midfield,Left,183,13500000,28800000,L1,Bayer 04 Leverkusen
498237,2021,1075,David Carmo,Portugal,Portugal,1999/7/19,Defender,Left,196,13500000,13500000,PO1,Sc Braga
502670,2021,2698,Khvicha Kvaratskhelia,Georgia,Georgia,2001/2/12,Attack,Both,183,13500000,16200000,RU1,Rubin Kazan
